0.232721, 0.917723, 0.647585, 0.702058, 0.664422, 0.816155, 0.525702, 0.738404, 0.650237, 0.723746, 0.921312, 0.929598, 0.383036, 0.586339, 0.934787, 0.711329, 0.663591, 0.928549, 0.702448, 0.764716, 0.354313, 0.959865, 0.80836, 0.950267, 0.797016, 0.826636, 0.834502, 0.765583, 0.885391, 0.757361, 0.88582, 0.44811, 0.160763, 0.743584, 0.683087, 0.481242, 0.838412, 0.415857, 0.972432, 0.68535, 0.515974, 0.372779, 0.957165, 0.869377, 0.469168, 0.824707, 0.711315, 0.812332, 0.992463, 0.935843, 0.924605, 0.609746, 0.506091, 0.374354, 0.864282, 0.579984, 0.879122, 0.23594, 0.459081, 0.929767, 0.596039, 0.756975, 0.270161, 0.84035, 0.471685, 0.763474, 0.854988, 0.702633, 0.284465, 0.24537, 7.0
-0.011027, 0.774377, 0.851035, 0.619398, 0.478121, 0.720444, 0.734905, 0.02868, 0.720945, 0.924505, 0.320505, 0.415172, 0.77635, 0.841339, 0.625896, 0.785742, 1.007376, 0.530548, 0.771917, 0.641826, 0.245947, 0.907174, 0.212617, 0.043669, 0.079874, 0.915127, 0.327839, 0.387364, 0.571579, 0.82664, 0.335152, 0.72736, 0.824435, 0.653421, 0.905744, 0.278146, 0.737082, 0.343121, 0.681757, 0.766589, 0.973031, 0.743736, 0.467269, 0.600253, 0.864683, 0.175483, 0.522212, 0.626458, 0.72685, 0.905054, 0.838269, 0.346455, 0.99746, 0.994561, 0.35227, 0.980063, 0.698535, 0.753318, 0.457564, 0.579617, 0.776672, 0.835502, 0.56789, 0.832543, 0.984047, 0.944298, 0.965601, 0.256835, 0.639399, 0.448565, 4.0
0.692749, 0.945437, 0.604001, 0.317553, 0.173393, 0.801565, 0.245566, 0.178854, 0.502462, 0.441278, 0.47778, 0.05635, 0.868802, 0.412153, 0.169196, -0.049793, 0.595949, 0.117749, 0.210618, 0.864703, 0.310146, 0.709335, 0.156845, 0.642513, 0.215388, 0.946476, 0.377449, 0.205702, 1.017513, 0.094688, 0.43825, 0.386804, 0.650697, 0.924256, 0.91128, 0.372103, 0.913878, 0.439961, -0.049764, 0.762741, 0.327364, 0.198202, 0.289366, 0.661056, 0.866552, 0.280039, 0.108921, 0.738905, 0.923996, 0.346812, 0.624707, 0.660936, 0.945854, 0.751277, 0.325149, 0.74254, 0.354509, 0.469243, 0.10936, -0.007697, 0.777126, 0.344932, 0.878451, 0.417833, 0.934116, 0.185434, 0.979667, 0.451669, 0.19279, 0.158026, 4.0
0.703079, 0.52151, 0.603332, 0.799922, 0.90083, 0.757758, 0.76672, 0.312709, 0.920965, 0.46306, 0.920114, 0.782732, 0.544596, 0.747853, 0.959619, 0.997889, 0.965694, 0.605617, 0.182235, 0.818094, 0.151989, 0.570395, 0.387693, 0.661155, 0.746982, 0.516696, 0.954415, 0.749486, 0.671938, 0.458356, 0.980861, 0.68548, 0.695846, 0.422852, 0.696712, 0.656408, 0.904871, 0.150459, 0.855871, 0.657218, 0.524688, 0.606576, 0.650109, 0.799547, 0.607592, 0.959739, 0.873432, 0.631595, 0.269933, 0.928853, 0.754026, 0.884969, 0.386572, 0.469844, 0.575263, 0.616771, 0.823122, 0.305245, 0.558827, 0.131599, 0.910769, 0.474349, 0.619862, 0.712115, 0.681758, 0.808452, 0.417693, 0.458161, 0.205094, 0.882107, 1.0
0.529767, 0.628553, 0.529809, 0.685717, 0.950802, 1.042217, 1.011703, 0.980345, 0.775567, 0.601562, 1.010105, 0.519165, 0.33036, 0.805773, 0.413602, 0.949156, 0.67321, 0.619669, 0.807667, 0.885367, 0.564003, 0.464811, 0.765864, 0.821262, 0.867477, 0.493059, 0.849422, 0.848764, 0.848819, 0.721158, 1.027274, 0.408419, 0.839106, 0.37639, 0.185835, 1.020264, 0.835904, 1.013165, 0.672525, 0.266664, 0.827261, 0.87373, 0.400428, 0.718243, 0.715274, 0.650644, 0.698577, 0.33072, 0.525386, 0.56144, 0.629234, 0.799317, 0.395878, 0.448102, 0.216827, 0.957374, 0.901625, 0.521347, 0.53779, 0.249461, 0.893688, 0.532201, 0.461514, 0.497506, 0.388231, 0.91216, 0.917694, 0.404556, 0.062651, 0.700809, 7.0
0.184796, 0.19314, 0.03484, 0.268611, 0.787867, 0.390824, 0.824565, 0.263016, 0.742674, -0.064397, 0.770023, -0.077855, 0.422884, 0.996282, 0.731611, 0.185899, 0.209541, 0.484944, 0.180297, 0.674383, 1.021861, 0.238589, 0.937323, 0.904625, 0.329771, 0.709256, 0.467183, 1.014708, 0.330658, 0.53705, 1.054952, 0.182769, 0.417063, 0.174932, 0.128414, 0.376374, 0.810684, 0.497638, 0.059976, 0.510027, 1.029638, 0.724244, 0.452923, 0.738609, 0.015019, 0.340114, 0.92699, 0.732986, 0.095429, -0.025403, 0.040538, 0.997786, 0.631993, 0.789766, 0.536808, 0.638173, 0.715571, 0.847765, 0.421331, 0.458809, 0.648842, 0.831643, 0.731762, 0.777161, 0.211605, 0.453081, 0.825304, 0.577817, -0.005758, 0.247737, 7.0
0.666518, 0.408962, 0.805933, 1.083573, 1.019875, 0.153794, 0.829776, -0.009226, 0.774163, 0.452312, 0.362747, 0.852869, 0.799862, 0.743607, 1.124039, 0.413156, 0.740339, 0.876961, 0.561895, 0.153493, 0.107663, 0.56027, 0.399225, 0.840453, -0.161146, 0.648053, 0.838286, 0.789075, 0.173893, 0.287643, 0.259228, 0.997758, 0.405811, 0.600927, 1.039305, 0.07927, 0.287624, 0.010824, 0.523143, 0.626614, 0.566631, 0.538607, 0.696226, 0.470774, 0.868907, 0.266449, 0.876577, 0.415621, 0.684706, 0.336335, 0.814199, -0.018298, 1.012927, 0.852773, 0.772147, 0.937947, 1.092557, 1.018943, 1.028159, 0.990099, 0.77793, 0.760878, 0.015834, 0.816594, 0.816737, 0.312966, 0.913278, 1.025434, 1.16465, 0.891535, 4.0
0.378075, 0.667168, 0.978201, 0.840571, 0.86096, 0.528823, 0.961359, 0.053355, 0.823873, 0.637252, 0.251024, 0.659972, 0.748708, 0.950732, 0.785217, 0.865408, 0.833261, 0.860456, 0.897452, 0.43878, 0.205695, 0.750714, 0.22993, 0.455809, 0.040858, 0.836114, 0.657152, 0.589295, 0.414476, 0.80463, 0.264596, 0.932861, 0.609365, 0.550186, 0.876506, 0.275195, 0.576418, 0.222675, 0.961587, 0.768704, 0.744527, 0.944993, 0.872302, 0.555585, 0.824675, 0.122737, 0.831279, 0.563291, 0.620539, 0.620777, 0.954757, 0.260616, 0.953284, 0.829138, 0.619595, 0.973472, 0.893371, 0.911051, 0.691015, 0.885557, 0.817525, 0.944002, 0.370059, 0.98341, 0.952587, 0.741727, 0.937508, 0.578497, 0.824371, 0.741997, 4.0
0.117463, 0.127368, 0.022369, 0.199439, 0.944011, 0.500942, 0.636348, 0.301879, 0.772196, 0.132152, 0.848664, 0.102445, 0.452591, 0.819949, 0.620938, 0.322673, 0.154926, 0.563495, 0.311366, 0.850978, 0.855698, 0.139965, 0.98856, 0.850638, 0.222919, 0.753139, 0.67232, 0.94199, 0.428709, 0.397781, 0.964475, 0.333803, 0.378981, 0.159286, 0.206293, 0.464736, 0.990895, 0.461387, -0.017042, 0.402784, 0.972743, 0.743806, 0.571373, 0.710829, 0.011704, 0.229836, 0.819534, 0.718319, 0.069623, 0.066385, -0.071901, 0.927826, 0.663358, 0.921379, 0.412289, 0.667203, 0.615384, 0.832805, 0.406085, 0.610559, 0.812427, 0.724408, 0.881532, 0.603881, 0.181956, 0.500641, 0.642779, 0.732856, 0.121121, -0.00279, 7.0
0.174389, 0.712968, 0.353255, 0.534522, 0.390223, 0.656768, 0.147844, 0.419043, 0.525791, 0.950508, 0.966475, 0.135213, 0.46316, 0.584336, 0.038562, 0.17122, 0.099424, 0.774795, 0.667147, 0.884206, 0.940136, 0.706898, 0.749513, 0.732396, 0.332378, 0.279785, 0.613252, 0.637959, 0.823667, 0.732678, -0.035225, 0.826744, 0.891361, 0.456043, 0.133892, 0.797909, 0.657162, 0.76168, 0.61643, 0.417367, 0.920405, 0.712395, 0.776363, 0.18188, 0.831725, 0.032752, 0.739145, 0.875616, -0.015068, 0.125323, 0.808569, 0.71352, 0.191138, 0.46403, 0.86346, 0.152433, 0.237569, 0.424715, 0.942369, 0.861713, 0.309009, 0.36623, -0.041621, 0.016704, 0.793809, 0.99932, 0.763251, 0.530277, 0.272805, 0.128686, 1.0
